student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
132527,26,Female,Business,3.2,2.8,2.0,No,99.3,5.9,Fair,1,PhD,Low,8.3,Yes,4.0,7,5.1,No,2,8.2,Co-Learning Group,Yes,Low,10,9,6,Kinesthetic,9.0,91
134970,24,Other,Biology,7.1,4.8,0.3,No,79.0,7.8,Good,5,Some College,Low,7.1,No,3.9,4,1.5,No,4,13.9,Cafe,Yes,High,8,1,10,Auditory,6.8,100
120866,24,Female,Biology,3.1,1.4,2.1,No,59.1,6.6,Poor,6,PhD,Medium,7.5,No,3.29,6,5.1,No,0,7.9,Co-Learning Group,No,Low,8,10,5,Auditory,3.9,84
114168,26,Other,Biology,9.7,2.3,2.7,Yes,97.7,5.8,Good,4,High School,High,5.7,No,4.0,3,4.9,No,0,14.7,Dorm,Yes,Low,6,1,10,Kinesthetic,8.8,97
150140,23,Female,Computer Science,4.766694973442249,1.0,3.0,Yes,91.7,5.4,Fair,4,PhD,High,8.1,Yes,2.84,1,4.7,No,0,8.9,Co-Learning Group,Yes,High,2,2,10,Kinesthetic,5.2,76
105075,25,Other,Arts,5.6,0.8,3.0,Yes,84.8,7.3,Poor,7,PhD,Low,3.9,No,4.0,8,4.4,No,0,10.3,Co-Learning Group,Yes,Low,8,9,6,Reading,5.8,100
161694,28,Male,Psychology,4.5,1.5,4.0,No,47.6,8.4,Good,5,Some College,Medium,9.6,No,3.12,2,7.0,No,1,10.1,Dorm,No,High,10,1,10,Reading,8.4,77
129154,20,Female,Computer Science,5.6250597545973475,2.7,2.4,No,81.7,4.5,Fair,7,High School,Low,7.0,Yes,4.0,2,3.4,No,1,10.8,Library,Yes,Medium,9,7,8,Kinesthetic,4.9,100
126158,16,Male,Computer Science,4.930078234377061,4.6,0.9,No,70.2,8.4,Good,0,Some College,High,1,Yes,3.09,4,8.2,No,5,11.8,Quiet Room,No,Low,4,8,7,Reading,4.2,81
160332,28,Other,Arts,5.7,4.6,2.6,No,78.8,6.7,Good,4,Some College,High,2.7,No,4.0,4,9.5,No,4,14.2,Quiet Room,Yes,Low,5,10,5,Reading,5.6,93
145830,20,Male,Arts,6.9,0.3,1.9,Yes,88.9,6.0,Good,3,PhD,Low,4.8,Yes,3.01,7,6.1,No,0,9.7,Dorm,No,High,2,6,9,Reading,9.7,74
140001,26,Female,Computer Science,5.647670619507946,0.4,0.4,No,50.9,8.7,Good,5,Bachelor,Low,10,No,4.0,2,6.0,No,3,6.8,Library,Yes,Low,6,6,9,Visual,6.0,100
129831,26,Other,Computer Science,7.10386414740854,4.7,1.2,Yes,67.5,10.5,Fair,4,PhD,Low,9.0,No,4.0,1,6.6,No,5,13.1,Quiet Room,No,Medium,2,8,7,Kinesthetic,1.0,100
129219,25,Female,Engineering,2.3,3.2,3.3,No,44.9,7.1,Fair,4,Master,Low,6.8,No,3.71,4,4.6,No,2,10.3,Dorm,Yes,High,6,6,9,Reading,9.2,96
103101,23,Female,Psychology,7.5,4.1,1.6,Yes,41.5,6.8,Good,4,Master,High,3.5999999999999996,Yes,3.8,6,8.7,Yes,0,14.9,Co-Learning Group,Yes,High,7,3,10,Visual,2.0,95
125313,18,Male,Engineering,6.0,2.6,1.6,No,75.6,6.5,Poor,4,Bachelor,Low,4.7,Yes,3.87,7,4.1,No,0,10.6,Quiet Room,Yes,High,5,2,10,Reading,1.1,92
152227,23,Female,Computer Science,3.6106241033815385,4.5,0.4,Yes,57.8,7.5,Good,1,Some College,Medium,3.6,Yes,4.0,7,5.4,No,4,9.3,Co-Learning Group,No,High,5,8,7,Visual,7.0,95
143025,18,Female,Engineering,2.2,4.0,2.4,No,87.0,7.2,Good,4,High School,Medium,9.2,No,4.0,5,5.1,No,4,9.5,Dorm,No,Low,10,7,8,Visual,7.7,98
136517,25,Other,Biology,1.5,1.3,0.6,Yes,83.3,6.8,Fair,7,Some College,Low,6.4,Yes,4.0,7,4.8,No,2,4.2,Quiet Room,No,High,9,8,7,Auditory,9.2,91
109099,27,Male,Business,1.8,1.5,1.6,Yes,92.1,7.8,Fair,6,Some College,Medium,4.9,No,3.48,2,6.6,No,3,5.0,Cafe,No,High,1,10,5,Auditory,6.4,85
136585,27,Other,Business,2.2,1.7,3.0,No,56.8,6.5,Good,3,Some College,High,6.6,Yes,3.17,4,5.9,No,1,8.1,Quiet Room,No,High,5,9,6,Reading,4.2,81
146025,22,Male,Engineering,5.4,4.7,1.1,No,64.3,9.6,Good,7,PhD,High,7.5,No,4.0,5,3.0,No,3,12.3,Quiet Room,Yes,Medium,3,6,9,Reading,5.6,100
166768,21,Male,Engineering,3.4,2.4,3.3,Yes,98.7,8.2,Poor,4,Master,High,10,No,4.0,7,2.4,No,3,11.0,Cafe,Yes,High,1,2,10,Visual,4.4,97
152386,25,Other,Computer Science,7.756463989900015,3.7,1.6,Yes,59.9,4.4,Fair,4,PhD,High,7.2,Yes,4.0,2,4.0,No,1,13.5,Quiet Room,Yes,High,8,10,5,Reading,1.2,98
170282,19,Male,Business,3.2,4.9,2.3,No,58.0,7.0,Fair,3,Some College,Low,10,Yes,3.77,5,2.1,No,5,11.2,Dorm,No,High,1,4,10,Kinesthetic,5.5,97
143404,25,Other,Biology,5.5,0.0,3.1,No,98.5,6.4,Poor,5,Master,Medium,2.4,Yes,3.98,3,7.0,No,2,10.1,Library,No,Low,2,1,10,Auditory,5.1,100
103617,25,Male,Business,4.1,2.3,1.6,Yes,83.3,6.2,Poor,0,Bachelor,Medium,4.7,No,4.0,2,3.0,No,2,8.4,Quiet Room,Yes,Medium,2,10,5,Reading,7.5,100
115118,16,Male,Computer Science,7.3329391979711795,2.7,3.0,No,74.4,8.5,Good,4,Bachelor,High,8.1,No,3.84,7,3.5,No,5,13.8,Cafe,Yes,Low,2,4,10,Auditory,2.7,96
134237,24,Male,Biology,4.2,4.8,1.3,Yes,95.4,7.6,Good,6,Master,Low,6.7,No,4.0,3,2.6,No,5,12.2,Quiet Room,No,Low,2,9,6,Kinesthetic,2.6,100
123405,27,Female,Arts,4.4,4.6,1.4,Yes,94.3,6.3,Good,4,Master,High,9.3,No,4.0,8,3.7,No,0,11.1,Cafe,Yes,High,9,5,10,Reading,5.4,100
176099,25,Other,Psychology,6.4,3.1,2.4,Yes,54.5,7.4,Fair,1,High School,Low,5.9,Yes,4.0,8,1.4,No,0,13.2,Co-Learning Group,Yes,Medium,5,6,9,Reading,4.8,100
134795,22,Male,Computer Science,2.732663421872278,1.4,2.5,Yes,90.5,6.1,Good,1,High School,Low,5.8,Yes,4.0,5,6.5,No,3,8.6,Library,Yes,High,2,1,10,Reading,6.1,100
105014,20,Other,Engineering,3.3,0.6,1.6,No,45.6,7.7,Fair,5,Some College,High,4.8,Yes,4.0,7,5.7,No,5,6.4,Dorm,Yes,Medium,6,4,10,Auditory,6.6,100
114208,24,Other,Biology,0,3.4,3.2,No,56.5,6.7,Good,1,High School,High,7.3,No,3.96,2,5.6,No,1,8.5,Co-Learning Group,Yes,High,5,9,6,Reading,4.9,95
178193,17,Male,Arts,6.8,1.3,0.8,Yes,70.4,6.5,Poor,7,Master,High,9.5,No,4.0,3,1.3,No,1,10.7,Quiet Room,No,Medium,1,9,6,Auditory,9.0,96
156959,28,Male,Computer Science,5.303317984503165,0.9,1.4,Yes,51.0,8.2,Good,0,Bachelor,Low,7.2,No,3.2,6,2.5,No,3,8.3,Library,No,Medium,1,4,10,Visual,2.9,71
145309,22,Female,Arts,0.8,2.6,0.7,Yes,93.3,5.5,Fair,5,High School,Medium,6.6,No,3.16,1,4.8,No,4,4.2,Cafe,No,Low,4,1,10,Reading,5.6,80
141114,17,Male,Engineering,1.8,4.2,0.4,Yes,91.0,7.9,Fair,7,Master,Low,4.7,Yes,4.0,3,1.6,No,2,8.4,Library,No,High,4,7,8,Reading,8.3,95
157199,19,Female,Psychology,0.4,3.9,3.7,No,79.1,5.2,Fair,4,Some College,High,6.2,Yes,2.68,6,6.4,No,5,8.4,Quiet Room,Yes,High,3,2,10,Auditory,8.3,67
179457,26,Male,Business,1.2,4.6,1.2,Yes,86.5,5.5,Fair,4,Some College,High,7.5,Yes,3.18,4,6.6,No,1,7.2,Library,Yes,Low,6,2,10,Auditory,8.0,79
167033,27,Female,Biology,3.0,4.0,3.9,Yes,55.3,7.0,Poor,1,High School,High,8.2,No,3.84,8,4.6,No,5,11.6,Quiet Room,No,Low,9,4,10,Auditory,9.1,100
115157,27,Female,Computer Science,3.751991329382429,2.4,1.3,Yes,59.3,5.2,Poor,4,Some College,Medium,8.0,Yes,4.0,3,8.0,No,5,8.5,Quiet Room,Yes,High,7,3,10,Auditory,3.7,99
150488,18,Male,Computer Science,3.7967360181956975,3.9,0.9,Yes,87.5,6.1,Fair,0,Some College,High,5.3,No,4.0,2,3.0,No,3,10.1,Quiet Room,No,Medium,9,10,5,Visual,3.6,100
175574,24,Other,Business,3.3,0.4,2.5,No,74.0,5.6,Poor,1,High School,Medium,5.5,Yes,3.17,2,7.6,No,5,7.0,Quiet Room,Yes,Low,6,2,10,Auditory,7.8,87
124914,16,Female,Arts,3.1,4.5,1.2,No,50.9,8.2,Fair,7,High School,Medium,8.3,Yes,4.0,5,6.6,No,2,9.1,Co-Learning Group,Yes,High,3,10,5,Kinesthetic,6.1,100
133386,25,Male,Business,3.8,3.8,2.7,No,46.2,8.7,Fair,3,Some College,Medium,5.9,No,3.06,6,9.2,No,2,11.8,Library,No,High,7,9,6,Visual,1.2,71
105817,26,Male,Arts,6.3,0.7,3.3,No,56.7,7.4,Good,2,Bachelor,High,9.9,Yes,4.0,1,3.5,No,4,10.3,Quiet Room,Yes,Medium,1,6,9,Reading,2.6,98
157154,23,Male,Computer Science,5.075000743675984,1.3,3.4,Yes,91.4,7.5,Poor,7,Master,High,6.4,No,3.7,5,3.1,No,4,11.0,Quiet Room,No,High,4,9,6,Kinesthetic,4.3,93
100221,16,Male,Business,5.6,3.7,3.8,Yes,47.1,5.8,Poor,2,Some College,High,7.9,Yes,4.0,3,2.3,No,0,13.7,Cafe,Yes,Low,10,5,10,Kinesthetic,1.1,100
168146,25,Male,Psychology,4.6,2.0,3.8,No,70.6,6.9,Fair,7,High School,Medium,7.2,Yes,3.92,7,5.1,No,1,12.0,Dorm,No,High,7,10,5,Auditory,8.7,90
170575,22,Other,Computer Science,2.3056561143859753,0.6,0.4,Yes,52.9,7.0,Fair,2,High School,Low,10,Yes,3.27,5,2.0,No,2,4.0,Library,No,Low,1,1,10,Kinesthetic,2.4,78
125825,25,Male,Biology,4.9,4.5,2.0,Yes,89.1,6.2,Good,4,Bachelor,Low,5.1,Yes,4.0,2,3.6,No,4,12.9,Dorm,No,Low,4,5,10,Kinesthetic,9.0,99
147739,25,Male,Psychology,8.1,2.8,1.6,No,98.8,8.8,Good,1,PhD,High,7.6,No,4.0,6,1.7,No,4,14.0,Co-Learning Group,Yes,Medium,2,1,10,Auditory,7.5,97
156531,27,Male,Arts,7.5,1.4,3.8,Yes,85.3,7.1,Poor,4,Some College,Low,7.2,Yes,4.0,6,2.8,No,3,12.9,Dorm,Yes,Low,9,6,9,Visual,2.8,100
109171,17,Male,Biology,2.4,4.2,1.3,No,42.4,5.4,Fair,4,PhD,Low,7.6,No,3.0,1,6.8,No,3,8.8,Quiet Room,No,Low,5,5,10,Reading,1.4,74
143279,20,Female,Computer Science,3.1140079002067376,2.6,3.7,Yes,98.3,8.4,Fair,3,Some College,Medium,4.1,Yes,2.94,3,4.6,No,0,10.7,Library,No,Medium,6,6,9,Kinesthetic,1.6,71
141145,19,Other,Business,4.2,4.0,1.7,Yes,94.2,8.2,Fair,7,Master,Medium,6.5,No,2.94,7,6.0,No,1,10.2,Quiet Room,No,High,1,1,10,Reading,4.8,71
116334,19,Male,Computer Science,3.9128473578396505,4.1,3.2,No,64.4,5.2,Fair,5,Some College,High,7.3,No,4.0,7,1.3,No,1,11.5,Library,No,Medium,5,6,9,Visual,9.6,100
139363,21,Male,Engineering,0.3,1.2,3.8,No,98.4,7.0,Good,7,High School,Medium,8.5,Yes,2.39,4,4.4,No,1,6.0,Cafe,No,Medium,5,1,10,Kinesthetic,9.0,60
166469,18,Male,Computer Science,6.316732825741758,4.7,2.2,No,82.3,9.1,Poor,5,Some College,Low,6.9,Yes,4.0,1,4.2,No,1,15.2,Dorm,Yes,Low,5,10,5,Visual,2.0,100
140538,28,Female,Biology,5.8,4.7,2.6,Yes,54.0,5.1,Good,3,Bachelor,Low,3.3,Yes,2.97,4,6.1,No,2,14.9,Cafe,Yes,Medium,4,3,10,Auditory,1.4,82
153528,18,Other,Arts,4.7,2.5,3.0,No,99.9,4,Fair,5,Bachelor,Low,2.7,Yes,3.91,8,1.7,No,4,11.8,Library,Yes,Low,7,4,10,Auditory,5.4,92
142753,27,Other,Engineering,5.7,2.9,1.3,Yes,50.5,6.8,Fair,4,Master,High,6.9,No,4.0,5,5.1,No,0,10.7,Library,Yes,High,9,6,9,Kinesthetic,7.3,100
152743,23,Female,Psychology,4.2,1.2,2.2,Yes,53.2,7.0,Good,2,PhD,Low,3.9,Yes,3.31,1,4.4,No,2,9.3,Dorm,No,Low,7,9,6,Kinesthetic,6.5,75
138752,28,Female,Engineering,4.8,1.8,1.9,No,59.4,8.0,Fair,6,Some College,High,7.7,Yes,2.86,1,3.7,No,2,10.0,Cafe,No,High,9,2,10,Kinesthetic,5.6,73
172667,25,Female,Psychology,4.3,1.8,3.1,Yes,59.6,5.2,Good,7,Bachelor,High,6.6,No,4.0,7,5.4,No,5,9.5,Quiet Room,Yes,High,2,9,6,Visual,5.0,100
116683,27,Male,Biology,2.6,3.6,0.7,No,74.1,4.6,Fair,2,High School,Medium,9.5,Yes,3.68,8,3.5,No,5,8.4,Library,Yes,High,2,5,10,Reading,5.3,92
125144,20,Female,Biology,3.7,3.0,3.2,Yes,76.9,5.6,Poor,6,Some College,Low,6.1,Yes,4.0,3,2.0,No,5,10.9,Library,Yes,Low,6,4,10,Reading,2.3,98
155108,19,Female,Biology,4.8,1.9,0.3,Yes,78.0,8.6,Poor,5,Bachelor,Low,4.4,No,3.69,5,2.6,No,2,8.8,Cafe,Yes,Low,2,7,8,Visual,3.1,92
149695,27,Other,Engineering,2.9,4.2,0.0,No,70.9,8.5,Good,4,Bachelor,Low,7.6,Yes,2.44,4,5.2,No,3,8.6,Cafe,No,Medium,9,1,10,Auditory,8.2,51
122810,19,Male,Computer Science,2.8556932162905317,3.8,2.9,Yes,84.7,6.3,Good,6,Bachelor,Medium,7.9,No,4.0,4,4.4,No,2,11.4,Dorm,Yes,Low,7,4,10,Visual,9.1,100
174593,16,Other,Arts,2.7,2.9,1.6,No,81.3,6.0,Fair,2,Master,High,9.3,Yes,3.99,5,5.2,No,0,7.6,Cafe,No,Low,6,9,6,Kinesthetic,1.9,100
139446,18,Other,Psychology,3.7,2.3,3.7,No,46.7,5.1,Good,0,Bachelor,Low,8.9,No,2.91,6,4.5,No,3,10.6,Dorm,No,Medium,8,10,5,Auditory,6.3,79
153225,26,Other,Arts,6.2,3.1,2.9,No,72.8,7.5,Poor,2,PhD,Medium,3.8,No,4.0,7,5.0,No,2,13.4,Quiet Room,No,High,8,9,6,Kinesthetic,6.6,100
171819,16,Female,Arts,6.7,4.9,1.6,Yes,80.2,5.6,Fair,5,Bachelor,Low,8.2,Yes,3.76,5,1.4,No,1,13.6,Cafe,No,Medium,1,5,10,Reading,6.9,94
100053,16,Male,Engineering,4.4,1.4,0.5,Yes,50.5,6.7,Fair,6,Some College,Low,7.4,Yes,3.13,1,2.1,No,0,7.3,Quiet Room,No,High,9,6,9,Kinesthetic,1.6,70
139829,20,Other,Psychology,4.2,1.7,1.3,No,52.0,6.1,Poor,3,High School,Low,6.1,No,4.0,3,5.5,No,0,9.1,Co-Learning Group,Yes,Low,8,1,10,Visual,6.7,98
137606,18,Other,Arts,5.0,3.4,2.9,Yes,50.6,8.5,Poor,7,Some College,Low,6.7,No,3.68,5,4.5,No,1,13.2,Dorm,No,High,10,5,10,Visual,3.3,82
127549,17,Male,Arts,1.9,0.5,3.7,No,94.0,8.1,Good,2,Some College,Medium,6.9,No,2.77,5,5.4,No,1,8.0,Dorm,Yes,Low,10,2,10,Auditory,4.6,68
156346,17,Female,Computer Science,9.617385963801445,1.1,0.6,Yes,90.8,4.3,Good,3,High School,High,7.5,No,4.0,8,4.1,No,0,12.1,Dorm,No,Low,10,5,10,Visual,9.6,93
176019,21,Female,Engineering,2.8,1.3,0.4,Yes,86.0,4.7,Good,5,Some College,Low,9.9,Yes,3.81,7,6.0,No,5,5.7,Co-Learning Group,Yes,Medium,2,8,7,Kinesthetic,2.7,95
179516,25,Male,Psychology,1.6,4.8,2.0,Yes,69.7,9.0,Good,5,Master,High,5.2,No,3.75,3,3.6,No,0,9.4,Quiet Room,No,Medium,9,5,10,Auditory,3.2,100
142237,18,Other,Biology,1.4,0.2,3.6,Yes,41.8,6.0,Good,6,Some College,High,9.1,Yes,3.6,7,6.2,No,2,5.6,Co-Learning Group,No,High,3,9,6,Kinesthetic,9.1,91
160946,27,Other,Psychology,6.6,3.7,3.8,No,56.2,6.2,Poor,3,PhD,High,3.5,Yes,4.0,6,2.0,No,1,15.4,Dorm,No,Medium,6,2,10,Auditory,2.5,97
157905,22,Male,Engineering,6.4,1.5,1.1,No,43.9,4,Fair,5,Some College,Low,6.4,Yes,3.67,3,7.2,No,4,9.9,Dorm,Yes,Medium,7,4,10,Kinesthetic,5.9,92
157954,28,Female,Computer Science,2.7502832572329727,0.4,1.4,No,50.1,6.3,Fair,7,Bachelor,High,5.0,Yes,4.0,2,6.5,No,2,5.1,Library,Yes,High,10,10,5,Visual,6.7,100
128010,20,Female,Computer Science,6.141051267172573,0.7,3.3,Yes,81.7,6.1,Poor,0,High School,High,9.3,Yes,4.0,5,6.3,No,1,11.3,Quiet Room,No,High,3,7,8,Kinesthetic,7.1,100
167000,21,Female,Business,3.5,2.1,3.5,Yes,61.2,6.3,Poor,1,Bachelor,Medium,8.1,No,3.06,4,4.0,No,4,10.5,Co-Learning Group,Yes,Medium,8,5,10,Visual,4.1,75
162021,21,Female,Biology,2.8,4.3,1.2,No,98.5,7.2,Poor,1,Some College,High,8.5,No,2.73,5,3.9,No,4,8.9,Cafe,No,Medium,6,4,10,Visual,9.1,74
122241,22,Female,Engineering,4.6,2.5,0.8,Yes,76.5,7.1,Good,6,PhD,Medium,8.2,No,3.2,3,6.3,No,5,8.5,Library,Yes,Low,4,2,10,Visual,7.2,79
111114,26,Female,Psychology,4.7,3.2,2.3,No,46.2,6.4,Fair,0,Master,Medium,7.4,No,4.0,5,8.1,No,3,11.6,Cafe,Yes,Low,9,9,6,Auditory,9.2,100
137196,17,Male,Biology,4.2,0.1,2.3,No,95.3,4,Poor,2,Some College,Low,6.8,Yes,3.88,7,5.4,No,2,7.9,Dorm,Yes,Medium,1,7,8,Auditory,1.6,94
167561,28,Female,Psychology,3.6,3.9,1.3,Yes,85.8,8.7,Fair,1,High School,Medium,5.6,Yes,2.45,2,4.6,No,1,10.8,Dorm,Yes,Low,7,3,10,Reading,7.9,72
143933,25,Male,Engineering,5.4,0.3,1.2,Yes,95.5,7.6,Good,7,PhD,High,7.5,No,4.0,1,5.5,No,2,7.0,Co-Learning Group,Yes,Medium,4,9,6,Kinesthetic,7.4,100
112240,17,Other,Computer Science,6.900344154538289,4.5,0.5,Yes,99.4,9.2,Good,2,High School,Medium,7.8,Yes,4.0,1,5.5,No,4,12.1,Cafe,Yes,Medium,6,7,8,Kinesthetic,7.3,98
130784,26,Other,Business,3.9,0.6,1.6,Yes,54.4,8.0,Poor,2,Some College,High,7.300000000000001,Yes,3.57,2,7.2,No,3,7.0,Cafe,No,Medium,5,5,10,Visual,4.3,88
140687,22,Male,Arts,4.1,0.2,1.0,Yes,81.4,6.9,Good,3,Master,Low,10,No,4.0,1,4.0,No,2,6.3,Cafe,No,High,9,7,8,Kinesthetic,9.0,100
129444,16,Male,Arts,0.7,0.3,2.4,No,43.5,7.0,Good,2,Bachelor,Low,6.9,Yes,2.86,5,6.6,No,1,4.0,Library,Yes,Medium,8,3,10,Reading,6.7,73
126100,18,Male,Arts,4.8,3.6,3.2,No,50.9,8.1,Fair,6,Master,Low,5.6,Yes,4.0,7,5.3,No,0,12.6,Cafe,Yes,Medium,5,9,6,Kinesthetic,1.5,94
119313,27,Female,Arts,4.3,0.4,0.2,No,88.4,7.3,Good,3,Master,High,10,No,3.06,1,6.3,No,2,5.1,Co-Learning Group,Yes,Low,6,7,8,Auditory,6.1,82
103201,28,Male,Biology,4.4,4.1,0.1,No,61.2,4.6,Good,0,Some College,Low,6.5,Yes,3.22,8,4.8,No,4,9.2,Cafe,No,High,5,6,9,Auditory,1.5,79
106057,25,Female,Psychology,1.2,3.0,3.0,No,42.1,8.3,Good,3,Master,Low,7.5,Yes,3.81,2,4.0,No,4,8.5,Co-Learning Group,No,Low,3,1,10,Visual,5.6,91
132092,28,Other,Computer Science,2.817849555106794,1.5,3.1,Yes,90.8,7.4,Good,4,Bachelor,High,6.0,No,3.13,2,6.1,No,4,7.9,Cafe,No,Medium,6,6,9,Auditory,5.4,78
162277,17,Female,Engineering,0.6,4.2,3.7,No,64.7,9.7,Good,1,Bachelor,Medium,7.1,No,3.2,7,5.1,No,1,9.0,Co-Learning Group,No,Medium,8,3,10,Visual,7.2,82
109545,17,Other,Psychology,0.8,4.0,0.1,Yes,73.6,4.6,Poor,0,High School,Low,7.1,No,2.25,5,7.1,No,3,6.0,Quiet Room,No,High,8,4,10,Reading,1.8,50
159692,25,Female,Biology,5.5,1.0,2.9,Yes,61.1,7.4,Good,3,Bachelor,High,7.3,Yes,3.59,2,2.2,No,2,9.9,Library,Yes,High,1,4,10,Visual,5.2,90
154321,22,Male,Business,3.7,0.4,1.4,No,93.4,4.9,Fair,6,Some College,High,5.2,Yes,3.93,6,5.7,No,1,6.4,Co-Learning Group,Yes,Low,9,6,9,Visual,7.0,96
175454,20,Other,Computer Science,5.256161917958766,2.1,3.6,No,93.1,9.1,Fair,6,Master,Low,2.4,Yes,4.0,1,5.4,No,3,11.3,Dorm,No,Low,8,1,10,Reading,1.1,100
125485,17,Female,Computer Science,4.432367155073351,3.9,2.0,No,87.2,5.8,Good,7,Some College,Medium,5.0,No,4.0,7,4.9,No,4,10.7,Quiet Room,Yes,Low,10,5,10,Reading,8.4,100
150328,27,Female,Arts,3.2,2.9,2.5,Yes,48.9,7.3,Fair,5,High School,Low,6.7,No,4.0,7,5.2,No,1,9.5,Dorm,Yes,Medium,7,9,6,Kinesthetic,5.2,100
164799,20,Other,Arts,6.2,0.8,3.3,Yes,85.4,4.8,Good,7,Master,Low,5.1,No,4.0,7,4.5,No,4,11.4,Quiet Room,Yes,Medium,4,6,9,Auditory,5.0,99
152383,24,Female,Engineering,1.9,0.7,2.2,Yes,88.2,6.5,Fair,6,Bachelor,Medium,7.4,Yes,3.27,3,8.1,Yes,4,6.5,Co-Learning Group,Yes,Medium,8,2,10,Kinesthetic,9.2,76
131979,28,Female,Business,4.5,2.7,2.0,Yes,60.6,9.6,Fair,3,Some College,Low,6.4,No,4.0,7,3.4,No,3,9.5,Dorm,No,High,8,10,5,Kinesthetic,6.6,92
119342,26,Female,Arts,8.0,2.1,3.0,No,56.1,7.2,Fair,5,Bachelor,High,4.0,No,3.73,2,3.8,No,4,14.9,Cafe,No,Low,7,8,7,Visual,4.0,93
100726,21,Male,Engineering,6.8,1.4,2.4,Yes,83.2,8.0,Good,3,Master,High,8.2,No,4.0,7,6.4,No,1,11.4,Library,Yes,Low,5,8,7,Visual,5.6,97
113970,28,Other,Biology,6.4,0.4,0.4,No,57.4,6.1,Good,1,Some College,High,8.7,Yes,3.39,5,3.4,No,1,7.8,Quiet Room,No,High,6,2,10,Visual,6.2,83
155724,16,Female,Engineering,4.6,3.2,2.7,No,91.9,5.5,Poor,1,Master,Low,6.9,Yes,3.18,4,4.1,No,3,11.8,Quiet Room,Yes,High,10,3,10,Visual,5.9,80
128683,20,Male,Psychology,2.7,4.7,2.4,Yes,65.0,6.0,Fair,2,Some College,High,5.1,No,3.69,5,7.7,No,3,11.8,Dorm,No,High,5,6,9,Kinesthetic,9.4,99
123053,28,Female,Business,6.1,0.5,1.8,No,42.5,8.2,Poor,5,PhD,Medium,5.0,Yes,4.0,3,9.1,Yes,3,8.9,Quiet Room,Yes,Low,1,1,10,Reading,8.0,100
167889,26,Male,Psychology,5.6,0.3,0.8,No,97.5,4,Poor,1,Some College,High,10,No,3.97,1,5.9,No,3,7.9,Library,No,Medium,5,10,5,Reading,6.4,94
160889,17,Male,Engineering,3.6,5.0,3.7,Yes,49.8,5.9,Good,4,High School,Low,6.3,No,4.0,8,2.6,No,5,12.7,Dorm,No,Low,10,3,10,Auditory,2.2,100
106582,19,Male,Computer Science,6.050535142447188,3.5,2.1,Yes,57.8,8.3,Good,6,Master,High,4.8,No,3.35,1,4.8,No,4,12.1,Library,No,High,1,3,10,Auditory,4.3,86
173060,23,Other,Psychology,2.3,1.0,0.7,Yes,57.1,7.0,Good,6,Bachelor,Low,4.4,No,4.0,1,8.8,No,0,4.6,Library,No,Low,10,10,5,Reading,8.7,99
132662,26,Other,Biology,3.2,0.0,1.0,No,87.8,7.0,Fair,6,Master,Medium,5.9,No,4.0,7,4.9,No,3,4.7,Cafe,Yes,Medium,4,5,10,Auditory,9.8,95
115906,17,Male,Psychology,4.8,4.8,0.7,Yes,83.0,5.3,Fair,3,Master,High,7.8,No,4.0,7,2.8,No,2,11.2,Co-Learning Group,No,Low,6,4,10,Kinesthetic,3.1,100
159829,18,Male,Computer Science,4.692191197775899,4.1,1.2,Yes,83.5,6.9,Fair,3,Some College,High,9.7,No,3.41,2,4.2,No,5,11.6,Cafe,Yes,High,1,1,10,Kinesthetic,7.0,88
117477,27,Male,Engineering,5.2,0.4,0.2,Yes,81.9,6.1,Good,0,High School,Medium,6.9,Yes,4.0,2,2.3,No,3,7.3,Co-Learning Group,Yes,Low,2,8,7,Reading,7.5,100
160901,22,Other,Business,5.6,2.0,3.3,Yes,58.3,10.0,Fair,7,High School,Low,5.2,Yes,3.42,7,5.0,No,3,12.3,Library,Yes,High,9,1,10,Auditory,4.2,87
169616,28,Male,Computer Science,8.580865300680346,1.9,0.1,No,53.1,7.5,Good,2,High School,High,4.6,Yes,4.0,8,1,No,3,11.2,Cafe,No,High,8,2,10,Visual,5.6,100
173259,21,Female,Biology,7.2,2.6,0.6,Yes,77.7,7.7,Poor,7,PhD,Low,4.9,No,4.0,7,7.4,No,5,12.4,Co-Learning Group,No,Low,2,2,10,Auditory,8.1,96
178047,25,Other,Business,3.7,3.3,1.9,No,46.9,7.9,Good,0,Some College,Medium,7.6,Yes,3.01,1,4.7,No,5,9.7,Quiet Room,Yes,Low,9,2,10,Visual,8.7,79
141588,27,Other,Arts,0.5,0.0,4.0,No,72.3,8.2,Fair,2,Master,High,6.8,No,3.61,7,2.3,No,4,6.2,Dorm,No,Medium,5,10,5,Kinesthetic,7.7,89
158008,23,Female,Biology,9.0,0.9,2.0,Yes,91.9,8.2,Good,2,PhD,Medium,3.7,Yes,3.91,2,7.2,No,2,11.9,Library,Yes,Low,1,2,10,Reading,4.8,100
166162,28,Other,Psychology,7.0,1.0,1.7,Yes,81.6,9.8,Good,2,Some College,Low,6.1,Yes,3.59,4,3.3,No,0,9.9,Cafe,Yes,Low,5,1,10,Visual,6.3,84
